header: Config: fecha:16-02-2024, hora:12:00:00, FPS:30,FPSDist:2, FPSAp:15, Confianza:0.6, Cantidad de apariciones: 10, Tiempo de guardado: 10.0
12|73|18|71|22|1563.5|5472
12|72|15|71|18|938.5|5474
12|73|12|72|14|1088.5|5476
12|70|9|70|11|600.0|5478
12|70|6|70|7|343.0|5480
13|70|104|0|0|600.0|5620
13|75|102|37|51|1470.0|5622
13|72|99|58|79|2155.0|5624
13|69|97|64|90|2435.0|5626
13|68|95|66|93|2815.0|5628
13|62|96|63|94|1784.5|5630
13|63|93|63|93|2750.0|5632
13|59|93|60|93|2185.0|5634
13|60|92|60|92|2421.5|5636
13|63|94|61|93|2944.5|5638
13|62|92|61|92|3609.0|5640
13|63|91|62|91|4740.5|5642
13|62|90|62|90|4417.5|5644
13|59|86|60|87|4610.0|5646
13|59|83|59|84|4897.0|5648
13|59|82|59|83|4872.5|5650
13|58|78|58|79|4889.0|5652
13|65|71|62|74|5151.5|5654
13|62|69|62|71|5261.5|5656
13|66|64|64|66|5763.0|5658
13|66|59|65|61|4720.0|5660
13|62|58|63|59|4316.0|5662
13|62|55|62|56|4418.5|5664
13|62|51|62|53|3685.5|5666
13|70|43|67|46|5217.0|5668
13|79|34|74|38|6688.5|5670
13|78|28|76|32|6193.0|5672
13|81|25|79|27|7169.5|5674
13|74|25|76|26|5650.5|5676
13|73|17|74|20|3322.5|5678
13|74|12|74|15|2012.5|5680
13|76|10|75|11|1679.0|5682
13|68|5|70|7|429.0|5684
17|43|100|0|0|2080.0|6916
17|40|97|20|48|1889.0|6918
17|43|96|33|77|2890.0|6920
17|43|95|39|88|3035.5|6922
17|48|83|44|84|4050.0|6924
17|45|80|44|81|3541.0|6926
17|43|78|43|79|2860.0|6928
17|39|72|40|74|2883.0|6930
17|42|59|41|65|3893.0|6934
17|40|55|40|58|3913.0|6936
17|34|41|36|47|3763.0|6940
17|34|39|34|42|3878.5|6942
17|37|28|36|33|5231.5|6944
17|37|27|36|29|4452.5|6946
17|32|24|33|26|2773.5|6948
17|31|18|32|21|2920.0|6950
17|28|17|29|18|1974.0|6952
17|26|14|27|15|1962.5|6954
17|32|13|30|14|2338.5|6956
17|33|13|31|13|2248.0|6958
17|34|9|33|10|1814.0|6960
17|38|7|36|8|1615.0|6962
18|62|104|0|0|623.5|7952
18|62|102|31|51|859.5|7954
18|61|102|49|81|953.0|7956
18|64|99|58|92|1539.0|7958
18|62|99|60|96|1726.0|7960
18|61|95|60|95|2706.5|7962
18|58|100|59|98|1379.0|7964
18|55|100|56|99|1430.5|7966
18|55|100|55|99|1733.5|7968
18|55|99|55|99|1894.0|7970
18|53|98|53|98|2242.0|7972
18|55|96|54|96|2565.5|7974
18|55|93|54|94|3073.5|7976
18|59|95|57|94|2419.5|7978
18|60|94|59|94|2867.0|7980
18|60|94|59|94|3003.5|7982
18|57|93|58|93|3192.5|7984
18|57|92|57|92|3330.0|7986
18|53|90|54|90|3632.5|7988
18|56|88|55|89|3810.5|7990
18|59|87|57|87|4336.0|7992
18|61|86|59|86|4652.5|7994
18|62|87|61|86|4760.0|7996
18|68|86|65|86|5862.5|7998
18|63|86|63|86|4875.0|8000
18|61|85|62|85|4722.5|8002
18|58|85|59|85|4378.0|8004
18|55|80|56|81|4368.0|8006
18|59|77|58|78|4450.0|8008
18|68|67|64|71|4292.0|8010
18|66|66|65|68|3590.5|8012
18|65|73|65|71|4422.0|8014
18|67|70|66|70|4423.0|8016
18|69|70|67|70|4724.5|8018
18|73|71|71|70|5479.0|8020
18|77|73|74|72|6856.5|8022
18|73|73|73|72|5403.5|8024
18|70|69|71|70|4536.0|8026
18|65|64|67|66|4351.0|8028
18|68|63|67|64|4368.5|8030
18|72|62|70|62|4327.5|8032
18|77|59|74|60|4458.5|8034
18|79|57|77|58|4600.0|8036
18|82|53|80|55|4543.5|8038
18|81|51|80|52|4543.5|8040
18|86|48|83|49|4639.5|8042
18|86|43|85|45|4709.0|8044
18|86|40|85|42|4678.0|8046
18|84|37|84|38|4306.0|8048
18|84|36|84|37|4438.0|8050
18|85|37|84|37|4785.0|8052
18|87|35|86|35|5109.5|8054
18|80|37|82|36|4400.5|8056
18|74|30|77|32|4290.5|8058
18|77|26|77|28|4621.0|8060
18|76|23|76|25|4685.0|8062
18|75|18|75|20|4166.5|8064
18|74|19|74|19|4428.5|8066
18|66|20|69|19|4201.0|8068
18|71|16|70|17|3949.0|8070
18|70|15|70|15|3570.0|8072
18|72|15|71|15|3713.5|8074
18|72|15|71|15|3658.5|8076
18|72|11|71|12|2520.0|8078
18|73|9|72|10|2261.5|8080
18|73|11|72|10|2409.0|8082
18|75|7|74|8|1404.5|8084
18|72|8|72|8|1608.0|8086
18|75|5|74|6|970.5|8088
18|73|2|73|3|244.5|8090
19|60|103|0|0|686.0|8636
19|58|100|29|50|1250.5|8638
19|57|96|45|77|1796.5|8640
19|56|94|52|87|2429.0|8642
19|53|92|52|90|2843.0|8644
19|52|89|52|89|3212.5|8646
19|53|88|52|88|3707.0|8648
19|54|87|53|87|3711.5|8650
19|57|86|55|86|4561.0|8652
19|60|78|58|81|3519.5|8654
19|62|74|60|76|3488.0|8656
19|63|73|62|74|3840.5|8658
19|67|69|65|71|4326.5|8660
19|66|67|65|68|4438.5|8662
19|65|60|65|63|3503.0|8664
19|68|55|66|58|4145.5|8666
19|69|49|68|52|4359.5|8668
19|69|43|68|46|4075.5|8670
19|72|37|70|40|4504.0|8672
19|73|31|72|34|4445.0|8674
19|71|24|71|28|4287.5|8676
19|73|21|72|23|4286.5|8678
19|72|18|72|20|4003.5|8680
19|72|14|72|16|3009.5|8682
19|73|11|72|13|2278.5|8684
19|71|9|71|10|1963.0|8686
19|71|6|71|7|1203.0|8688
19|71|3|71|4|612.0|8690
20|45|104|0|0|891.0|8984
20|50|99|25|49|1294.0|8986
20|54|93|42|75|1286.0|8988
20|52|89|48|83|951.5|8990
20|52|82|50|82|686.5|8992
20|46|81|47|81|937.5|8994
20|45|74|46|76|8.5|8996
20|43|73|44|74|1224.0|8998
20|41|71|42|72|1396.0|9000
20|44|71|43|71|1060.5|9002
20|47|66|45|68|1171.5|9006
20|57|57|52|61|1105.0|9008
20|55|58|54|59|1025.5|9010
20|55|59|54|59|936.0|9012
20|55|59|54|59|1012.5|9014
20|54|54|54|55|891.0|9016
20|52|46|52|49|921.5|9020
20|54|47|53|48|1026.5|9022
20|56|47|55|47|1015.5|9024
20|55|42|55|44|773.5|9026
20|59|34|57|37|829.5|9028
20|58|29|57|32|885.5|9030
20|54|24|55|27|1233.5|9032
20|58|15|57|19|1076.0|9034
20|59|5|58|10|804.0|9036
23|71|103|0|0|554.5|10238
23|65|101|32|50|1337.5|10240
23|62|98|50|79|1920.5|10242
23|60|94|56|88|3037.0|10244
23|58|87|57|87|4398.5|10246
23|49|74|52|79|5158.5|10248
23|52|75|52|76|5085.0|10250
23|56|74|54|74|4429.0|10252
23|62|71|59|72|3734.0|10254
23|68|64|64|67|3260.5|10256
23|61|64|62|65|4338.5|10258
23|66|63|64|63|3586.5|10260
23|62|55|62|58|4559.5|10262
23|64|52|63|54|4066.0|10264
23|63|41|63|46|3620.5|10266
23|64|40|63|42|3716.0|10268
23|60|28|61|33|4689.5|10270
23|58|21|59|25|3365.0|10272
23|60|20|59|22|2795.5|10274
23|60|14|59|17|1757.0|10276
23|57|12|58|13|1194.0|10278
25|56|104|0|0|488.5|10760
25|56|100|28|50|1244.0|10762
25|58|96|46|77|1852.0|10764
25|56|92|52|86|1672.5|10766
25|53|92|52|89|1886.5|10768
25|50|87|51|88|2142.5|10770
25|49|76|49|80|1869.0|10774
25|51|69|50|73|2084.5|10776
25|52|66|51|68|1161.5|10778
25|53|66|52|67|2290.5|10780
25|55|62|54|63|1975.0|10782
25|57|55|55|58|1366.0|10786
25|57|54|56|55|1340.5|10788
25|58|52|57|53|1614.5|10790
25|53|50|54|51|2199.5|10792
25|57|44|56|46|2146.5|10794
25|56|38|56|41|1961.0|10796
25|58|37|57|38|2087.5|10798
25|59|38|58|38|2011.5|10800
25|61|37|59|37|2018.5|10802
25|63|34|61|35|2039.5|10804
25|61|26|61|29|1790.5|10806
25|62|22|61|24|1734.0|10808
25|60|14|60|18|1665.5|10810
25|63|9|62|12|1665.5|10812
25|62|6|62|8|1622.0|10814
26|70|103|0|0|696.5|11800
26|66|101|33|50|711.0|11802
26|65|96|52|77|684.5|11804
26|62|93|58|87|653.0|11806
26|58|88|58|87|753.0|11810
26|58|85|58|86|818.5|11812
26|64|73|61|77|865.5|11822
26|61|62|61|68|832.5|11828
26|60|55|60|60|840.0|11830
26|60|49|60|53|780.5|11832
26|59|43|59|46|738.5|11834
26|59|36|59|40|677.0|11836
26|59|28|59|32|655.5|11838
26|60|21|59|25|752.5|11840
26|58|15|58|18|780.0|11842
26|58|7|58|11|865.0|11844
29|44|65|0|0|1557.5|13448
29|45|64|22|32|1799.5|13450
29|50|49|39|42|849.5|13458
29|52|47|47|45|1067.0|13460
29|51|46|49|45|1069.0|13462
29|52|41|51|42|1136.5|13464
29|51|40|51|41|1338.0|13466
29|50|36|50|37|1366.0|13468
29|48|32|48|34|1030.0|13470
29|47|26|47|29|933.0|13472
29|49|24|48|25|1239.5|13474
29|47|14|47|18|866.5|13476
29|46|13|46|15|45.5|13478
29|47|6|46|9|12.5|13480
32|65|32|0|0|662.0|13964
32|36|76|35|75|2394.0|13980
32|33|63|16|31|1161.0|13980
32|31|63|25|50|777.0|13980
32|35|67|31|60|1571.5|13980
32|33|61|32|60|874.5|13982
32|32|59|32|59|985.5|13984
32|31|55|31|56|936.0|13986
32|33|56|32|56|1088.0|13986
32|30|67|30|62|2632.5|13988
32|23|39|23|40|2207.0|14000
32|24|39|23|39|2436.5|14002
32|23|21|23|22|1433.0|14004
32|24|19|23|20|1382.0|14006
32|20|25|21|23|2725.5|14010
32|36|23|30|23|5672.5|14014
31|41|95|0|0|906.5|13958
31|43|92|21|46|1252.0|13960
31|45|90|41|83|1494.5|13962
31|42|89|41|86|1225.0|13964
31|40|88|40|87|1291.0|13968
31|40|87|40|87|1402.5|13970
31|43|87|41|87|1877.5|13972
31|37|76|38|80|1087.5|13974
31|33|67|35|72|1185.0|13978
31|36|76|35|74|2394.0|13980
31|33|63|34|67|1161.0|13980
31|31|63|32|64|777.0|13980
31|35|67|33|66|1571.5|13980
31|33|61|33|62|874.5|13982
31|32|59|32|60|985.5|13984
31|31|55|31|57|936.0|13986
31|33|56|32|56|1088.0|13986
31|30|67|30|62|2632.5|13988
31|23|39|24|42|2207.0|14000
31|24|39|26|48|2436.5|14002
31|23|21|23|23|1433.0|14004
31|24|19|25|30|1382.0|14006
31|20|25|21|26|2725.5|14010
31|36|23|30|24|5672.5|14014
30|65|73|0|0|610.0|13950
30|66|67|33|33|523.5|13952
30|67|64|53|51|551.5|13954
30|66|62|61|58|791.5|13956
30|63|56|62|56|753.5|13958
30|45|90|35|72|1494.5|13962
30|42|89|49|76|1225.0|13964
30|40|88|43|83|1291.0|13968
30|40|87|41|85|1402.5|13970
30|43|87|42|86|1877.5|13972
30|37|76|39|80|1087.5|13974
30|33|67|35|71|1185.0|13978
30|36|76|35|74|2394.0|13980
30|33|63|34|67|1161.0|13980
30|31|63|32|64|777.0|13980
30|35|67|33|66|1571.5|13980
30|33|61|33|62|874.5|13982
30|32|59|32|60|985.5|13984
30|31|55|31|57|936.0|13986
30|33|56|32|56|1088.0|13986
30|30|67|30|62|2632.5|13988
30|23|39|26|48|2207.0|14000
30|24|39|26|48|2436.5|14002
30|23|21|23|28|1433.0|14004
30|24|19|25|30|1382.0|14006
30|20|25|21|26|2725.5|14010
30|36|23|30|24|5672.5|14014
33|53|105|0|0|343.0|14520
33|51|104|25|52|507.5|14522
33|46|99|37|80|1146.0|14524
33|49|96|44|89|1190.5|14526
33|50|96|47|93|1273.0|14528
33|47|94|47|93|1929.0|14530
33|46|90|46|91|2458.0|14532
33|45|88|45|89|3339.5|14534
33|44|87|44|87|2140.5|14536
33|44|83|44|84|2716.5|14538
33|38|78|40|80|5279.0|14540
33|39|79|39|79|4414.5|14542
33|38|80|38|79|4670.0|14544
33|39|80|38|79|3656.0|14546
33|36|75|37|76|4340.0|14548
33|39|77|38|76|2760.5|14550
33|37|74|37|75|2812.5|14552
33|39|73|38|73|2132.5|14554
33|33|68|35|70|2545.0|14558
33|30|67|31|68|3155.5|14560
33|29|61|30|63|2299.0|14562
33|27|60|28|61|3738.0|14564
33|26|47|26|52|2180.5|14566
33|26|37|26|42|2296.5|14570
33|25|33|25|36|2426.5|14572
33|21|28|22|31|4178.5|14574
33|22|31|22|31|3562.5|14576
33|17|27|19|28|6312.0|14578
33|12|26|14|26|7572.5|14580
33|16|24|15|25|7276.0|14582
33|19|25|17|25|5059.5|14584
33|21|23|19|23|4248.0|14586
33|22|23|21|23|4649.0|14588
33|22|20|21|21|4020.5|14590
33|21|16|21|18|4675.5|14592
33|29|18|26|18|2761.5|14594
33|33|14|30|15|1961.0|14596
33|34|13|32|13|1558.5|14598
35|38|105|0|0|710.0|14782
35|37|103|18|51|1273.0|14784
35|40|100|31|80|1770.0|14788
35|43|99|38|91|1987.0|14790
35|44|96|41|94|2224.5|14792
35|48|91|45|92|1895.0|14794
35|45|86|45|88|1901.0|14796
35|42|85|43|86|2251.5|14798
35|42|85|42|85|2201.5|14800
35|42|81|42|82|2323.5|14802
35|41|78|41|79|2547.5|14804
35|39|74|39|76|2704.5|14806
35|35|67|36|70|2664.5|14810
35|50|56|44|61|1294.5|14822
35|42|40|43|48|2096.0|14838
35|42|39|42|42|2550.0|14840
35|44|34|43|37|2296.0|14842
35|46|26|45|30|2226.5|14844
35|46|22|45|25|2220.5|14846
35|49|18|47|20|2354.5|14848
35|48|12|47|15|2373.5|14850
35|47|7|47|10|1783.0|14852
35|47|4|47|6|974.0|14854
38|36|105|0|0|889.5|15400
38|37|103|18|51|1515.0|15402
38|36|101|29|81|2428.5|15404
38|37|98|33|91|3351.0|15406
38|35|94|34|93|5081.0|15408
38|37|93|36|93|4978.5|15410
38|40|92|38|92|4983.0|15412
38|39|90|38|90|6576.0|15414
38|40|88|39|89|6659.0|15416
38|39|87|39|87|7871.0|15418
38|39|84|39|85|8084.0|15420
38|35|83|36|83|9774.0|15422
38|35|85|35|84|9305.0|15424
38|36|85|35|84|8759.0|15426
38|33|84|34|84|9643.5|15428
38|36|80|35|81|9179.0|15430
38|35|72|35|75|8594.0|15432
38|33|70|33|72|8930.0|15434
38|32|67|32|68|9890.0|15436
38|36|64|34|65|8023.5|15438
38|40|54|37|58|5804.5|15440
38|39|52|38|54|6463.0|15442
38|36|55|36|54|10651.0|15444
38|38|52|37|53|10650.5|15446
38|34|50|35|51|11435.0|15448
38|32|46|33|47|11242.5|15450
38|34|43|33|44|9974.0|15452
38|34|32|33|36|11635.0|15454
38|40|28|37|31|8695.0|15456
38|42|26|40|28|7829.0|15458
38|41|25|40|26|8867.0|15460
38|39|24|39|24|9248.0|15462
38|37|21|38|22|8402.5|15464
38|38|20|38|20|7299.0|15466
38|35|18|36|19|7356.0|15468
38|39|19|37|19|6908.5|15470
38|38|22|37|20|8381.0|15472
38|41|21|39|20|7396.0|15474
38|43|19|41|19|6032.5|15476
38|42|19|41|19|6210.5|15478
38|43|19|42|19|5959.0|15480
38|43|15|42|16|4551.0|15482
38|43|13|42|14|3630.0|15484
38|48|9|46|11|2375.5|15486
38|48|9|47|9|2251.5|15488
38|55|7|52|8|1439.5|15490
38|48|6|49|6|1671.0|15492
38|47|5|47|5|1218.0|15494
43|60|103|0|0|531.5|17916
43|63|101|31|50|949.5|17918
43|67|96|52|77|2369.5|17920
43|64|98|59|90|1643.5|17922
43|63|97|61|94|1359.5|17924
43|63|95|62|94|1558.0|17926
43|63|94|62|94|1627.5|17928
43|65|93|64|93|1757.0|17930
43|63|94|63|93|1425.5|17932
43|67|94|65|93|1893.0|17934
43|68|92|67|92|2290.0|17936
43|67|89|67|90|2244.0|17938
43|68|88|67|88|2282.0|17940
43|71|86|69|87|3088.0|17942
43|70|83|69|84|2793.5|17944
43|70|80|69|81|3071.5|17946
43|71|77|70|78|3219.0|17948
43|71|76|70|77|3242.0|17950
43|71|73|70|74|3541.5|17952
43|68|69|69|71|2873.0|17954
43|66|63|67|66|2446.5|17956
43|64|59|65|61|2497.5|17958
43|64|57|64|58|2675.0|17960
43|60|55|61|56|2011.5|17962
43|60|52|60|53|2261.5|17964
43|62|46|61|48|2963.5|17966
43|58|45|59|46|2384.5|17968
43|56|43|57|44|2031.5|17970
43|56|39|56|41|2497.0|17972
43|52|36|53|37|2115.5|17974
43|51|34|52|35|2285.5|17976
43|52|31|52|32|2372.0|17978
43|54|29|53|30|2843.5|17980
43|53|25|53|27|3128.5|17982
43|55|26|54|26|3387.0|17984
43|56|29|55|28|3271.5|17986
43|57|28|56|28|3434.5|17988
43|58|27|57|27|3616.5|17990
43|57|25|57|25|3581.5|17992
43|60|25|58|25|3972.0|17994
43|56|25|57|25|2618.5|17996
43|55|21|55|22|2784.5|17998
43|53|21|54|21|2290.0|18000
43|52|21|52|21|2077.5|18002
43|53|19|52|19|2408.5|18004
43|53|17|52|18|2356.0|18006
43|52|17|52|17|2476.0|18008
43|54|16|53|16|2816.0|18010
43|53|14|53|14|2329.5|18012
43|53|13|53|13|2151.0|18014
43|55|12|54|12|2101.5|18016
43|54|11|54|11|1766.0|18018
43|55|11|54|11|1997.5|18020
43|55|10|54|10|1804.5|18022
43|55|9|54|9|1644.0|18024
43|55|8|54|8|1277.5|18026
43|57|8|56|8|1173.5|18028
43|57|8|56|8|1190.0|18030
43|56|7|56|7|930.0|18032
43|53|6|54|6|501.5|18034
43|51|6|52|6|460.5|18036
43|52|4|52|4|206.5|18038
46|62|100|0|0|728.0|19106
46|60|96|30|48|1086.0|19108
46|54|86|44|70|1044.5|19114
46|56|76|51|74|1136.0|19116
46|59|62|56|66|602.5|19120
46|57|57|56|60|1196.5|19124
46|56|43|56|49|804.0|19126
46|58|42|57|44|1346.5|19128
46|58|32|57|36|1066.0|19130
46|63|22|60|27|1393.0|19132
46|66|16|64|20|1127.0|19134
51|43|95|0|0|1199.0|20942
51|42|91|21|45|1069.0|20944
51|46|86|36|69|1526.0|20946
51|41|80|39|76|1039.0|20946
51|42|82|40|79|1142.0|20946
51|39|77|39|78|1346.5|20948
51|40|82|39|80|1340.0|20948
51|45|85|43|83|1463.5|20948
51|43|83|43|83|1812.5|20950
51|38|77|39|79|1691.0|20950
51|43|80|41|79|2729.5|20952
51|42|77|41|78|2880.5|20954
51|39|76|40|76|2595.5|20954
51|38|77|38|76|2974.0|20956
51|47|78|43|77|3170.5|20958
51|46|79|45|78|2340.5|20960
51|51|74|48|75|2401.0|20962
51|50|68|49|70|2332.5|20964
51|48|64|48|66|2415.5|20966
51|46|53|46|58|2841.5|20968
53|49|104|0|0|494.5|21212
53|51|101|25|50|857.0|21214
53|56|95|43|77|2338.5|21216
53|56|95|51|88|2164.0|21218
53|62|95|57|92|3595.0|21220
53|58|93|57|92|3028.0|21222
53|57|88|57|89|3545.5|21224
53|55|89|55|89|3380.5|21226
53|54|91|54|90|3211.5|21228
53|54|89|54|89|3806.0|21230
53|54|87|54|87|3640.5|21232
53|52|88|52|87|3722.5|21234
53|53|87|52|87|4014.5|21236
53|51|85|51|85|3417.5|21238
53|50|82|50|83|3856.0|21240
53|53|77|52|79|3503.0|21242
53|53|76|52|77|3880.0|21244
53|51|75|51|75|3966.0|21246
53|58|71|55|72|4370.0|21248
53|57|68|56|69|3996.0|21250
53|56|63|56|65|3950.0|21252
53|55|60|55|62|3666.5|21254
53|56|57|55|58|3882.0|21256
53|58|53|57|55|3629.0|21258
53|59|46|58|49|3950.5|21260
53|59|41|58|44|4102.0|21262
53|59|34|58|37|3883.0|21264
53|57|28|57|31|3757.5|21266
